date,adjusted,normalized,investment_value
2021-09-13,15105.580078125,319.5723942971169,319572.3942971169
2021-09-14,15037.759765625,318.13759341323754,318137.59341323754
2021-09-15,15161.5302734375,320.75607197019747,320756.0719701975
2021-09-16,15181.919921875,321.1874336747032,321187.4336747032
2021-09-17,15043.9697265625,318.2689708297303,318268.9708297303
2021-09-20,14713.900390625,311.28605144338,311286.05144338
2021-09-21,14746.400390625,311.9736187371178,311973.6187371178
2021-09-22,14896.849609375,315.1565098811457,315156.5098811457
2021-09-23,15052.240234375,318.44394100432964,318443.94100432965
2021-09-24,15047.7001953125,318.3478923159706,318347.8923159706
2021-09-27,14969.9697265625,316.70343299168115,316703.43299168115
2021-09-28,14546.6796875,307.7483441724695,307748.3441724695
2021-09-29,14512.4404296875,307.0239812852777,307023.98128527775
2021-09-30,14448.580078125,305.6729570052477,305672.9570052477
2021-10-01,14566.7001953125,308.17189636865095,308171.89636865095
2021-10-04,14255.48046875,301.5877577486386,301587.75774863857
2021-10-05,14433.830078125,305.36090723347445,305360.9072334744
2021-10-06,14501.91015625,306.8012036972857,306801.2036972857
2021-10-07,14654.01953125,310.019216968698,310019.216968698
2021-10-08,14579.5400390625,308.4435350338572,308443.5350338572
2021-10-11,14486.2001953125,306.46884507185416,306468.8450718542
2021-10-12,14465.919921875,306.0397972957408,306039.7972957408
2021-10-13,14571.6396484375,308.2763950276571,308276.3950276571
2021-10-14,14823.4296875,313.6032441276061,313603.2441276061
2021-10-15,14897.33984375,315.16688123876156,315166.8812387616
2021-10-18,15021.8095703125,317.80015240937274,317800.15240937273
2021-10-19,15129.08984375,320.0697649410304,320069.7649410304
2021-10-20,15121.6796875,319.9129962924462,319912.9962924462
2021-10-21,15215.7001953125,321.9020863266769,321902.0863266769
2021-10-22,15090.2001953125,319.2470187770124,319247.01877701236
2021-10-25,15226.7099609375,322.13500801146057,322135.0080114606
2021-10-26,15235.7099609375,322.3254112620341,322325.4112620341
2021-10-27,15235.83984375,322.32815905200005,322328.15905200003
2021-10-28,15448.1201171875,326.8191428403492,326819.1428403492
2021-10-29,15498.3896484375,327.88264085755014,327882.64085755014
2021-11-01,15595.919921875,329.9459832010865,329945.9832010865
2021-11-02,15649.599609375,331.08162619995005,331081.62619995006
2021-11-03,15811.580078125,334.5084715087753,334508.4715087753
2021-11-04,15940.3095703125,337.23186192624,337231.86192624003
2021-11-05,15971.58984375,337.89362478638776,337893.6247863878
2021-11-08,15982.3603515625,338.12148475281305,338121.48475281306
2021-11-09,15886.5400390625,336.0943182004827,336094.3182004827
